PDBCode,Pose/decoy,Pose name,Label,MB_pred,MB_prob,MO_pred,MO_prob
4b5t,pose,4b5t_pose_5,0,0,0.2096882487667891,0,0.03157942566339513
4b5t,pose,4b5t_pose_12,0,0,0.2657487511638863,0,0.06911123227917121
4q1x,decoy,4q1x_decoy_1_pose_5,0,0,0.31508486980107453,0,0.0012722646310432569
4b5t,pose,4b5t_pose_16,0,0,0.21833524973935878,0,0.033078880407124686
4b5t,pose,4b5t_pose_19,0,0,0.2624570311468141,0,0.04983642311886586
2j94,decoy,2j94_decoy_10_pose_4,0,0,0.30447868977267867,0,0.031806615776081425
1y20,pose,1y20_pose_1,1,0,0.2609021221636276,0,0.09855052708106143
3cf8,decoy,3cf8_decoy_8_pose_1,0,0,0.30113546794981144,0,0.0889949109414758
1y20,pose,1y20_pose_2,1,0,0.22764461055816745,0,0.12418665939658308
3gjw,decoy,3gjw_decoy_2_pose_3,0,1,0.5010269953051644,0,0.14068066157760814
1y20,pose,1y20_pose_3,1,0,0.26481807511737077,0,0.18416939294801893
1y20,pose,1y20_pose_4,1,0,0.2642890573880418,0,0.15560705198109778
1y20,pose,1y20_pose_6,1,0,0.35329057252532375,0,0.16422210105416216
1y20,pose,1y20_pose_14,0,0,0.27183881242255487,0,0.042202835332606325
1y20,pose,1y20_pose_15,0,0,0.286936882139521,0,0.03519174845510723
4eb8,decoy,4eb8_decoy_2_pose_4,0,0,0.33098591549295775,0,0.05507997091966557
1y20,pose,1y20_pose_16,0,0,0.2321263930270033,0,0.018429661941112323
3b92,decoy,3b92_decoy_7_pose_4,0,0,0.31148366253985965,0,0.06771174118502363
4i3z,decoy,4i3z_decoy_6_pose_4,0,0,0.26159180674100085,0,0.0007633587786259542
1f5l,decoy,1f5l_decoy_3_pose_1,0,0,0.15158174530533616,0,0.0057251908396946565
1add,decoy,1add_decoy_5_pose_4,0,0,0.415889947528307,0,0.04751908396946565
3pb8,decoy,3pb8_decoy_9_pose_4,0,0,0.2629275674056935,0,0.018038894947291894
2vqz,decoy,2vqz_decoy_2_pose_4,0,0,0.28962476303054585,0,0.018193384223918575
3b7j,decoy,3b7j_decoy_6_pose_5,0,0,0.3355641552324235,0,0.034705561613958553
3ar5,decoy,3ar5_decoy_8_pose_4,0,0,0.3645757304850513,0,0.011450381679389313
2zda,pose,2zda_pose_8,1,1,0.8182218309859154,1,0.7643341815097541
3pb8,pose,3pb8_pose_3,0,0,0.3904547372941147,0,0.017493638676844787
2zda,pose,2zda_pose_9,0,0,0.23434025858389762,0,0.05808342420937841
3pb8,pose,3pb8_pose_4,0,0,0.15648979522824838,0,0.016448564158487822
3pb8,pose,3pb8_pose_6,0,0,0.16372875454382738,0,0.008587786259541985
5caq,decoy,5caq_decoy_7_pose_2,0,0,0.32724157730193343,0,0.09561523082515448
2zda,pose,2zda_pose_13,0,0,0.23943699767368642,0,0.05095874227553617
3pb8,pose,3pb8_pose_10,1,1,0.5294230286576259,0,0.11931115957833514
2zda,pose,2zda_pose_15,0,0,0.23919176398821032,0,0.07227371864776445
3pb8,pose,3pb8_pose_12,1,0,0.3466509612121858,0,0.03498727735368957
3rz1,pose,3rz1_pose_1,0,1,0.512030516431925,0,0.4021174118502362
3rz1,pose,3rz1_pose_2,0,1,0.5331572769953052,1,0.5213286077789894
3rz1,pose,3rz1_pose_3,0,0,0.21481759408912487,0,0.3512268266085061
5xsj,decoy,5xsj_decoy_4_pose_1,0,0,0.40678277537400037,0,0.008178844056706653
5u0y,decoy,5u0y_decoy_4_pose_2,0,0,0.1942397389225304,0,0.009287531806615778
3rz1,pose,3rz1_pose_14,1,1,0.9857687793427228,1,0.934814612868048
3rz1,pose,3rz1_pose_17,1,1,0.9738849765258215,1,0.9473373318793167
2q63,decoy,2q63_decoy_8_pose_3,0,0,0.4072769953051643,0,0.012977099236641221
1jqy,decoy,1jqy_decoy_2_pose_1,0,0,0.3169829265699666,0,0.01677571792075609
3rz1,pose,3rz1_pose_20,1,1,0.9891431924882628,1,0.9230916030534351
6klk,decoy,6klk_decoy_7_pose_1,0,1,0.5377053990610327,0,0.14543347873500548
4tz2,decoy,4tz2_decoy_3_pose_2,0,0,0.305066489657266,0,0.10060886950199927
4z07,decoy,4z07_decoy_1_pose_1,0,0,0.23028101853947128,0,0.0
2h15,decoy,2h15_decoy_4_pose_1,0,0,0.2006663075542004,0,0.01743002544529262
4zqo,decoy,4zqo_decoy_7_pose_1,0,0,0.22388932142822524,0,0.022487277353689567
5dey,decoy,5dey_decoy_6_pose_3,0,0,0.2847030337164494,0,0.03511450381679389
1afk,decoy,1afk_decoy_3_pose_1,0,0,0.3321392201469319,0,0.029039440203562337
5os5,pose,5os5_pose_1,0,0,0.44720490406799107,0,0.3114473524778868
5os5,pose,5os5_pose_2,0,0,0.43786057674310924,0,0.27785956621834484
5os5,pose,5os5_pose_3,0,0,0.4502361349314326,0,0.3049588028595662
5os5,pose,5os5_pose_4,0,0,0.461729551955315,0,0.3272234339028232
5os5,pose,5os5_pose_5,0,0,0.4494045018558242,0,0.3015055131467345
1jzn,decoy,1jzn_decoy_6_pose_2,0,0,0.2888928337045006,0,0.04246940506482491
2qzz,decoy,2qzz_decoy_10_pose_1,0,0,0.2694544099184792,0,0.04907306434023991
5n6s,decoy,5n6s_decoy_4_pose_3,0,0,0.2456186793389675,0,0.015426208651399492
5th4,decoy,5th4_decoy_6_pose_2,0,0,0.20154129729118292,0,0.0007633587786259542
6gzd,decoy,6gzd_decoy_6_pose_4,0,0,0.49779929577464777,0,0.17968011632133774
6ei5,pose,6ei5_pose_1,1,1,0.5007335680751173,0,0.25565386691340886
6ei5,pose,6ei5_pose_2,1,1,0.53125,0,0.26503833316810416
6ei5,pose,6ei5_pose_3,1,1,0.5808392018779343,0,0.29663548919274113
2fqx,decoy,2fqx_decoy_8_pose_3,0,0,0.40861880120126953,0,0.09328426026899309
6ei5,pose,6ei5_pose_7,0,0,0.4368161869769341,0,0.17730825154489274
6ei5,pose,6ei5_pose_8,1,1,0.5143779342723004,0,0.3136367449344549
6ei5,pose,6ei5_pose_9,0,1,0.5758279982208911,0,0.19272991639403853
6ei5,pose,6ei5_pose_13,0,0,0.350332371805202,0,0.1564794620138132
5umx,decoy,5umx_decoy_3_pose_3,0,0,0.44370377016928664,0,0.06999878831939901
3f16,decoy,3f16_decoy_4_pose_3,0,0,0.33573552138234336,0,0.014122137404580154
1dgm,decoy,1dgm_decoy_1_pose_1,0,0,0.20002789175104557,0,0.006615776081424936
1hvr,decoy,1hvr_decoy_1_pose_1,0,0,0.40015090543259557,0,0.01822973464194838
5flq,decoy,5flq_decoy_3_pose_2,0,0,0.3186001513151024,0,0.058842239185750635
3hb5,decoy,3hb5_decoy_4_pose_1,0,0,0.464921605102312,0,0.04641948382406398
5wyx,pose,5wyx_pose_1,1,0,0.4333920187793427,0,0.11904872057543812
5wyx,pose,5wyx_pose_3,0,0,0.38253001063116643,0,0.056806615776081426
5wyx,pose,5wyx_pose_4,0,0,0.39574430012847506,0,0.09637101660002424
5wyx,pose,5wyx_pose_5,0,0,0.3906317780454591,0,0.1296543681085666
6gzd,decoy,6gzd_decoy_3_pose_4,0,0,0.37504729583642216,0,0.07541802980734279
3gy3,decoy,3gy3_decoy_10_pose_1,0,0,0.2254768046544569,0,0.03282442748091603
2vzr,decoy,2vzr_decoy_8_pose_1,0,0,0.24425315904684664,0,0.046501272264631036
5anv,decoy,5anv_decoy_5_pose_5,0,0,0.40739021481515014,0,0.07627226463104325
1moq,decoy,1moq_decoy_4_pose_1,0,0,0.35145663662670434,0,0.03136132315521629
2rkd,decoy,2rkd_decoy_8_pose_4,0,0,0.4166588085522994,0,0.038549618320610685
6eya,pose,6eya_pose_1,1,1,0.6338028169014085,0,0.316693929480189
6eya,pose,6eya_pose_2,1,1,0.633362676056338,0,0.3070201744820065
3gjw,decoy,3gjw_decoy_7_pose_2,0,0,0.26811572549553664,0,0.034732824427480914
6eya,pose,6eya_pose_3,0,0,0.33522530924755367,0,0.10173118865866956
6eya,pose,6eya_pose_7,0,0,0.3725866283326873,0,0.1301163213376954
6eya,pose,6eya_pose_8,0,0,0.3940727699530517,0,0.13999454743729553
1ovd,decoy,1ovd_decoy_8_pose_2,0,0,0.29936742187709886,0,0.02029262086513995
2zda,decoy,2zda_decoy_6_pose_1,0,0,0.38828856280440793,0,0.06193656852053798
3rz1,decoy,3rz1_decoy_5_pose_5,0,0,0.41134897621020233,0,0.037945292620865136
4ge1,decoy,4ge1_decoy_8_pose_2,0,0,0.4213846676550531,0,0.1451063249727372
6b7b,decoy,6b7b_decoy_2_pose_5,0,0,0.24986145582113867,0,0.020474372955288984
2r38,decoy,2r38_decoy_6_pose_3,0,0,0.3713321596244132,0,0.02208287895310796
6dak,decoy,6dak_decoy_2_pose_3,0,0,0.20291987867674965,0,0.007633587786259542
3r1v,decoy,3r1v_decoy_2_pose_2,0,0,0.2727769018544217,0,0.05878771355870592
5t9u,decoy,5t9u_decoy_10_pose_3,0,0,0.3088855100298762,0,0.06324215436810857
6dj2,decoy,6dj2_decoy_1_pose_3,0,0,0.3625293427230047,0,0.003816793893129771
5oh7,decoy,5oh7_decoy_6_pose_1,0,1,0.5623837064865798,0,0.16435690052102267
4lps,decoy,4lps_decoy_10_pose_1,0,0,0.20404101140263814,0,0.019020356234096692
4u0i,decoy,4u0i_decoy_4_pose_2,0,0,0.40844829908412217,0,0.0611686659396583
6f1j,decoy,6f1j_decoy_9_pose_4,0,0,0.29768447447068247,0,0.017357324609233005
6hmg,decoy,6hmg_decoy_9_pose_2,0,0,0.3391577668559984,0,0.024863685932388222
4z07,decoy,4z07_decoy_6_pose_5,0,0,0.3927607179124906,0,0.0019083969465648854
2wcv,decoy,2wcv_decoy_3_pose_3,0,0,0.3075788653646262,0,0.02951653944020356
5mwy,decoy,5mwy_decoy_5_pose_1,0,0,0.46948356807511743,0,0.15445292620865142
1nhu,decoy,1nhu_decoy_9_pose_1,0,0,0.3837536564392584,0,0.0535078153398764
5h9q,decoy,5h9q_decoy_3_pose_2,0,0,0.32327426521714614,0,0.037531806615776084
5sz0,decoy,5sz0_decoy_6_pose_2,0,0,0.22577094679447834,0,0.03568702290076336
3sfi,decoy,3sfi_decoy_1_pose_2,0,0,0.4985328638497654,0,0.1237322791712105
1hpo,decoy,1hpo_decoy_7_pose_1,0,0,0.2717519729645811,0,0.053453289712831704
1c70,pose,1c70_pose_2,1,1,0.653755868544601,0,0.4657685084211802
1c70,pose,1c70_pose_6,0,1,0.5739717988295067,0,0.22649945474372954
1c70,pose,1c70_pose_7,0,1,0.6251467136150234,0,0.3393129770992367
2fqx,decoy,2fqx_decoy_7_pose_5,0,0,0.33693461582503154,0,0.039821882951653946
1c70,pose,1c70_pose_8,0,1,0.7347254825247787,0,0.4316384950926935
5j86,decoy,5j86_decoy_3_pose_1,0,0,0.4574163732394366,0,0.07115139949109414
5ia2,decoy,5ia2_decoy_6_pose_3,0,0,0.24536519986731226,0,0.010814249363867684
6mjf,decoy,6mjf_decoy_2_pose_1,0,0,0.39833211744037156,0,0.019720101781170483
4hwp,decoy,4hwp_decoy_1_pose_2,0,0,0.372799295774648,0,0.03536895674300255
4g68,decoy,4g68_decoy_7_pose_4,0,0,0.24387206948075651,0,0.00608869501999273
5e7n,decoy,5e7n_decoy_8_pose_5,0,0,0.334793343331757,0,0.027650551314673453
4pum,decoy,4pum_decoy_2_pose_4,0,0,0.411825117370892,0,0.10830152671755726
4hdp,decoy,4hdp_decoy_1_pose_4,0,0,0.29092537756241177,0,0.014949109414758271
2zcq,decoy,2zcq_decoy_10_pose_2,0,0,0.24877143321222256,0,0.003271537622682661
3iu9,decoy,3iu9_decoy_8_pose_5,0,0,0.4635777194260089,0,0.012977099236641221
2cer,pose,2cer_pose_1,0,0,0.19266169731506838,0,0.09667090754877015
2cer,pose,2cer_pose_2,0,0,0.21262771183647602,0,0.0805494971525506
2cer,pose,2cer_pose_3,0,0,0.22855814290775214,0,0.08712892281594573
1met,pose,1met_pose_11,0,0,0.1432921755852813,0,0.08868593238822248
1met,pose,1met_pose_12,0,0,0.2223581084845902,0,0.07337331879316612
1met,pose,1met_pose_13,0,0,0.17372404171308978,0,0.07703562340966921
2cer,pose,2cer_pose_14,1,1,0.7084800469483569,1,0.5639070640979039
3l3m,decoy,3l3m_decoy_4_pose_3,0,0,0.40947769953051644,0,0.09412940748818611
1sb1,decoy,1sb1_decoy_1_pose_5,0,0,0.3649812564346594,0,0.00604325699745547
5laq,decoy,5laq_decoy_10_pose_4,0,0,0.33255629728141717,0,0.03225190839694656
1pu7,pose,1pu7_pose_1,0,0,0.20721578675371294,0,0.033206106870229006
1pu7,pose,1pu7_pose_2,0,0,0.17346108995197462,0,0.013263358778625955
1pu7,pose,1pu7_pose_3,0,0,0.1701142611070824,0,0.03269720101781171
1w4p,decoy,1w4p_decoy_5_pose_5,0,0,0.3103596862948631,0,0.0
1syn,decoy,1syn_decoy_6_pose_1,0,0,0.3257766701239327,0,0.03791348600508906
3gay,decoy,3gay_decoy_2_pose_5,0,0,0.40180544048605354,0,0.0758269720101781
4zvi,decoy,4zvi_decoy_2_pose_1,0,0,0.09433038945008378,0,0.0059432933478735005
5fho,decoy,5fho_decoy_5_pose_4,0,0,0.25103488254778433,0,0.020210832424572882
2oor,decoy,2oor_decoy_2_pose_1,0,0,0.2570769893246734,0,0.007633587786259542
2pjl,pose,2pjl_pose_1,1,1,0.5384389671361502,0,0.20400763358778629
2pjl,pose,2pjl_pose_2,1,1,0.522007042253521,0,0.20591603053435115
2pjl,pose,2pjl_pose_3,0,0,0.4154929577464788,0,0.08374833393917364
2pjl,pose,2pjl_pose_4,0,0,0.36707746478873243,0,0.06844783715012723
2pjl,pose,2pjl_pose_5,0,0,0.38409624413145543,0,0.08764691627287048
3ocz,pose,3ocz_pose_1,0,0,0.2707342165241001,0,0.18012237974070033
3ocz,pose,3ocz_pose_2,0,0,0.27574774795123796,0,0.16621228644129404
5nze,decoy,5nze_decoy_2_pose_4,0,0,0.27676817328017556,0,0.00693384223918575
3hku,decoy,3hku_decoy_7_pose_2,0,0,0.3482981220657277,0,0.01608505997818975
3ocz,pose,3ocz_pose_3,0,0,0.22802147072694678,0,0.1502090149036714
5c5h,pose,5c5h_pose_2,1,1,0.5686917595150758,0,0.2653625954198473
3oyq,decoy,3oyq_decoy_2_pose_2,0,0,0.32657488412198754,0,0.021374045801526718
5c5h,pose,5c5h_pose_4,1,0,0.4018373868604005,0,0.21580788804071252
5c5h,pose,5c5h_pose_5,0,0,0.2321485217611978,0,0.10295801526717557
2nt7,decoy,2nt7_decoy_2_pose_3,0,0,0.3987132431625726,0,0.08979462013813158
5c5h,pose,5c5h_pose_9,0,0,0.4114217311840551,0,0.1325381679389313
5c5h,pose,5c5h_pose_11,0,0,0.3032048601424813,0,0.09895492548164303
4z07,decoy,4z07_decoy_10_pose_2,0,0,0.21182590569206058,0,0.0
4r43,decoy,4r43_decoy_5_pose_1,0,0,0.3727673197303478,0,0.018066157760814248
1ctt,decoy,1ctt_decoy_2_pose_5,0,0,0.42723004694835687,0,0.13689567430025443
3muz,decoy,3muz_decoy_5_pose_3,0,0,0.40446246124464524,0,0.02296437659033079
3c56,decoy,3c56_decoy_4_pose_1,0,0,0.47202587415037484,0,0.03714558342420938
1txr,decoy,1txr_decoy_8_pose_3,0,0,0.32625552948740105,0,0.07531806615776082
1c70,decoy,1c70_decoy_1_pose_2,0,0,0.41566088296849374,0,0.02538167938931298
3c6k,decoy,3c6k_decoy_1_pose_2,0,0,0.24839085547627243,0,0.028159457167090753
5os5,decoy,5os5_decoy_7_pose_2,0,0,0.3472082494969819,0,0.12325063613231554
4r5t,decoy,4r5t_decoy_3_pose_2,0,1,0.5259683098591549,0,0.1140087753637372
1drj,decoy,1drj_decoy_7_pose_4,0,0,0.4709507042253523,0,0.050308978553253364
6dj2,decoy,6dj2_decoy_5_pose_2,0,0,0.3576625781680829,0,0.02644492911668484
4zji,decoy,4zji_decoy_4_pose_3,0,0,0.21218882017810733,0,0.012904398400581607
4kfq,decoy,4kfq_decoy_1_pose_2,0,0,0.3670989350738578,0,0.08992184660123592
2vvt,decoy,2vvt_decoy_3_pose_3,0,0,0.3994305338202052,0,0.03173391494002181
3pb8,decoy,3pb8_decoy_8_pose_4,0,0,0.47355014884492536,0,0.0435478007997092
3ckp,decoy,3ckp_decoy_9_pose_4,0,0,0.45242424697089717,0,0.02963770750030292
3ckp,decoy,3ckp_decoy_5_pose_3,0,0,0.3008513116018124,0,0.0019083969465648854
4z0k,decoy,4z0k_decoy_5_pose_5,0,0,0.33091404248128814,0,0.009541984732824428
3gay,decoy,3gay_decoy_10_pose_1,0,0,0.3590160067259316,0,0.006268349970640047
1ceb,decoy,1ceb_decoy_8_pose_1,0,0,0.2209395047580919,0,0.007760814249363868
6mjw,decoy,6mjw_decoy_10_pose_1,0,0,0.3845895420834185,0,0.08740003635041803
1drj,pose,1drj_pose_1,1,1,0.874493171148101,1,0.5751423724706168
1drj,pose,1drj_pose_3,1,1,0.7376860156209123,0,0.4577108324245729
3c52,decoy,3c52_decoy_7_pose_2,0,0,0.4426349765258217,0,0.0453017084696474
1drj,pose,1drj_pose_8,0,0,0.07432261210754963,0,0.03293347873500545
4app,decoy,4app_decoy_9_pose_5,0,0,0.30482639677232604,0,0.017311886586695746
1drj,pose,1drj_pose_14,0,0,0.09949950674448278,0,0.0413576881134133
1drj,pose,1drj_pose_15,0,0,0.0640725281053947,0,0.05114503816793893
3sxf,decoy,3sxf_decoy_4_pose_5,0,0,0.41990727986500914,0,0.04186659396583061
5nih,decoy,5nih_decoy_8_pose_2,0,0,0.43882042253521125,0,0.05048164303889494
3g34,decoy,3g34_decoy_9_pose_4,0,0,0.1848093826176902,0,0.054943656852053796
6es0,decoy,6es0_decoy_5_pose_5,0,0,0.3700787685327698,0,0.03917666303162486
3u9q,decoy,3u9q_decoy_1_pose_1,0,0,0.35522549190809444,0,0.02150127226463104
5nee,decoy,5nee_decoy_10_pose_4,0,0,0.36267605633802813,0,0.05305797891675754
6klk,decoy,6klk_decoy_4_pose_3,0,1,0.5868544600938966,0,0.16600781533987638
5xsj,decoy,5xsj_decoy_8_pose_4,0,0,0.4064453735365895,0,0.008905852417302799
1mq6,decoy,1mq6_decoy_4_pose_1,0,0,0.21541560357471154,0,0.006361323155216285
3r6u,decoy,3r6u_decoy_6_pose_2,0,0,0.3361036207580269,0,0.01627892887434872
4i7j,decoy,4i7j_decoy_6_pose_4,0,0,0.21930019030189815,0,0.01698473282442748
3ix9,decoy,3ix9_decoy_7_pose_4,0,1,0.5000000000000001,0,0.05069974554707379
1s39,decoy,1s39_decoy_2_pose_3,0,0,0.22097991534456185,0,0.03660790015751848
3.00E+92,decoy,3e92_decoy_4_pose_4,0,0,0.3204467289459842,0,0.01619108203077669
3r6u,decoy,3r6u_decoy_8_pose_4,0,0,0.41812453813537276,0,0.0953562340966921
2vyt,decoy,2vyt_decoy_7_pose_1,0,0,0.36293587536749394,0,0.05219920029080335
2i0a,decoy,2i0a_decoy_9_pose_5,0,0,0.4257629107981221,0,0.07493638676844784
6g37,decoy,6g37_decoy_9_pose_3,0,0,0.2234746146992509,0,0.0025445292620865138
5fd0,decoy,5fd0_decoy_10_pose_3,0,0,0.30664453072078796,0,0.0
4hdp,decoy,4hdp_decoy_8_pose_1,0,0,0.4429284037558684,0,0.061397370653095834
4lch,decoy,4lch_decoy_10_pose_4,0,0,0.3968252000264498,0,0.06897946201381315
2h15,decoy,2h15_decoy_10_pose_5,0,0,0.18650222976957218,0,0.012340966921119594
2wn9,decoy,2wn9_decoy_3_pose_4,0,0,0.2659807254058579,0,0.05199018538713195
2y7x,decoy,2y7x_decoy_1_pose_1,0,0,0.32372520782168585,0,0.03586877499091239
3pd8,decoy,3pd8_decoy_10_pose_3,0,0,0.31181180963911814,0,0.02635405307161032
1elc,decoy,1elc_decoy_2_pose_3,0,0,0.25275586996340405,0,0.006870229007633588
4je7,decoy,4je7_decoy_10_pose_5,0,0,0.36595955313744055,0,0.01437356112928632
4app,pose,4app_pose_1,0,0,0.25588772191495485,0,0.08899491094147582
4app,pose,4app_pose_2,0,0,0.3462056429486007,0,0.11784351145038165
4app,pose,4app_pose_3,0,0,0.3167363556338028,0,0.10468617472434265
3kr8,decoy,3kr8_decoy_9_pose_3,0,0,0.2760189058507668,0,0.00693384223918575
2erz,decoy,2erz_decoy_8_pose_1,0,0,0.18398193084773323,0,0.02194656488549618
6mjf,decoy,6mjf_decoy_1_pose_5,0,0,0.36169240400114056,0,0.07185114503816793
4ban,pose,4ban_pose_6,1,1,0.779342723004695,1,0.7486822973464196
3dz6,decoy,3dz6_decoy_9_pose_2,0,0,0.3710543634986123,0,0.023600508905852417
4ban,pose,4ban_pose_9,0,0,0.22328072888358627,0,0.08897673573246093
4ban,pose,4ban_pose_10,1,1,0.7241784037558684,1,0.6009496546710289
4ban,pose,4ban_pose_11,0,0,0.24321306341838422,0,0.09223918575063614
4ban,pose,4ban_pose_13,0,0,0.24232855908601325,0,0.1231703622924997
5kcb,decoy,5kcb_decoy_5_pose_2,0,0,0.4032406274647452,0,0.022937113776808436
3muz,decoy,3muz_decoy_1_pose_4,0,0,0.24662683258809007,0,0.01431297709923664
2qi3,decoy,2qi3_decoy_1_pose_3,0,0,0.2497745577742419,0,0.02018659881255301
4tz2,decoy,4tz2_decoy_1_pose_5,0,0,0.3494034935240733,0,0.03746819338422392
3f78,decoy,3f78_decoy_2_pose_4,0,0,0.3633245660526016,0,0.03895856052344602
1uml,decoy,1uml_decoy_8_pose_2,0,1,0.5108242044861763,0,0.14162122864412943
4z07,decoy,4z07_decoy_3_pose_1,0,0,0.39040236340395623,0,0.004725554343874954
5igl,decoy,5igl_decoy_10_pose_3,0,0,0.35964451382034596,0,0.03879498364231188
1hlk,decoy,1hlk_decoy_9_pose_3,0,0,0.41780702133950665,0,0.027989821882951658
5caq,decoy,5caq_decoy_9_pose_4,0,0,0.26482818439392186,0,0.025245365321701203
2vc9,decoy,2vc9_decoy_4_pose_4,0,0,0.2774315563980143,0,0.011513994910941476
3t08,decoy,3t08_decoy_10_pose_2,0,0,0.42941751058836525,0,0.05206743002544529
6f20,decoy,6f20_decoy_5_pose_5,0,0,0.4334945995400099,0,0.08535986913849512
1kmy,decoy,1kmy_decoy_2_pose_3,0,0,0.3653991697987374,0,0.08336059614685568
3.00E+92,decoy,3e92_decoy_1_pose_5,0,0,0.30812940844609676,0,0.012881679389312978
2vyt,decoy,2vyt_decoy_4_pose_5,0,0,0.34141588099608966,0,0.06977159820671272
6g0z,decoy,6g0z_decoy_5_pose_5,0,0,0.3170027628638908,0,0.013040712468193383
3a4v,decoy,3a4v_decoy_5_pose_4,0,0,0.3412605261196811,0,0.01940203562340967
4umc,decoy,4umc_decoy_9_pose_2,0,0,0.4967723004694836,0,0.05228098873137041
4y3y,decoy,4y3y_decoy_7_pose_3,0,0,0.28102882051126044,0,0.04970010905125409
5o4f,decoy,5o4f_decoy_2_pose_1,0,0,0.36689133421529907,0,0.05865139949109415
2pov,decoy,2pov_decoy_7_pose_4,0,0,0.443661971830986,0,0.060550708833151584
2nta,decoy,2nta_decoy_1_pose_3,0,0,0.4271282641281523,0,0.03330607051981098
3gay,decoy,3gay_decoy_1_pose_5,0,0,0.328509036766144,0,0.04942748091603053
2vnp,decoy,2vnp_decoy_5_pose_2,0,0,0.3746202213279678,0,0.012086513994910942
4rkx,decoy,4rkx_decoy_2_pose_3,0,0,0.11820722175039415,0,0.0025445292620865138
1no6,decoy,1no6_decoy_5_pose_5,0,0,0.20897137435977037,0,0.0019083969465648854
2wcv,decoy,2wcv_decoy_9_pose_1,0,0,0.35117429357638663,0,0.0025445292620865138
4tmn,decoy,4tmn_decoy_1_pose_4,0,0,0.346830985915493,0,0.03600508905852417
2jke,pose,2jke_pose_1,0,1,0.5060097538090497,0,0.2605279898218829
2jke,pose,2jke_pose_5,0,0,0.40825765653515617,0,0.262913486005089
1f7k,decoy,1f7k_decoy_9_pose_4,0,0,0.21906441064711069,0,0.010178117048346055
5v1b,decoy,5v1b_decoy_1_pose_5,0,0,0.31985790184999047,0,0.08903580516175937
1uwf,decoy,1uwf_decoy_6_pose_4,0,0,0.2054090092369264,0,0.04230279898218829
2jke,pose,2jke_pose_13,0,0,0.3073085728796138,0,0.1144704955773658
2jke,pose,2jke_pose_15,0,0,0.3166474135055511,0,0.13536895674300253
2jke,pose,2jke_pose_18,0,0,0.1888689743649554,0,0.06543075245365323
1g7v,decoy,1g7v_decoy_10_pose_4,0,0,0.22037163697540865,0,0.04325699745547074
4jz1,decoy,4jz1_decoy_1_pose_4,0,0,0.35303723043116725,0,0.026208651399491092
2vh0,decoy,2vh0_decoy_4_pose_1,0,0,0.24972081630387957,0,0.01183206106870229
4rqv,decoy,4rqv_decoy_6_pose_2,0,0,0.381212588228434,0,0.03593238822246455
4b73,decoy,4b73_decoy_1_pose_3,0,0,0.1934754067262545,0,0.005070883315158125
4tz2,pose,4tz2_pose_1,0,0,0.3575928884572642,0,0.14295256270447107
4tz2,pose,4tz2_pose_2,0,0,0.3388748225828746,0,0.13786350418029808
4tz2,pose,4tz2_pose_4,0,0,0.3024378037344629,0,0.07914394765539805
5mwy,decoy,5mwy_decoy_8_pose_2,0,0,0.4806338028169013,0,0.16098691384950925
4de0,decoy,4de0_decoy_7_pose_2,0,0,0.211299848401342,0,0.04649672846237731
4r5b,decoy,4r5b_decoy_8_pose_1,0,1,0.5671948356807512,0,0.36879316612141044
4g68,decoy,4g68_decoy_1_pose_2,0,0,0.42842986814919026,0,0.012256149279050043
5th4,decoy,5th4_decoy_2_pose_2,0,0,0.3919467894075092,0,0.023282442748091606
4f39,decoy,4f39_decoy_6_pose_4,0,0,0.46637400778727234,0,0.014567430025445291
2wcv,decoy,2wcv_decoy_1_pose_1,0,0,0.30230823617892993,0,0.0009541984732824427
2ovv,decoy,2ovv_decoy_10_pose_4,0,0,0.450238789056176,0,0.09170150248394524
6j39,pose,6j39_pose_1,0,0,0.23575658541571842,0,0.1275990548891312
6j39,pose,6j39_pose_7,0,0,0.28748808266167336,0,0.0803798618684115
6j39,pose,6j39_pose_8,0,0,0.2650034176779823,0,0.052490003635041804
4n6z,decoy,4n6z_decoy_4_pose_3,0,0,0.48312124822843544,0,0.10534351145038169
5laq,decoy,5laq_decoy_2_pose_4,0,0,0.28740186900019327,0,0.07156488549618319
1jys,decoy,1jys_decoy_2_pose_1,0,0,0.33540523919621734,0,0.015267175572519083
3zsx,decoy,3zsx_decoy_5_pose_3,0,0,0.33473968984813995,0,0.021246819338422387
5mrp,decoy,5mrp_decoy_10_pose_2,0,0,0.12042722765441925,0,0.0
2e2p,decoy,2e2p_decoy_8_pose_4,0,0,0.24608712311308661,0,0.00826972010178117
1qb9,decoy,1qb9_decoy_1_pose_3,0,0,0.23670646476076496,0,0.0057251908396946565
2ohv,decoy,2ohv_decoy_4_pose_2,0,0,0.2709476640031536,0,0.021628498727735368
6gwr,decoy,6gwr_decoy_3_pose_3,0,0,0.4210115108320607,0,0.0631315885132679
5kcb,pose,5kcb_pose_1,1,0,0.3590082159624413,0,0.16889312977099233
5kcb,pose,5kcb_pose_2,1,0,0.35915492957746487,0,0.20330788804071243
5kcb,pose,5kcb_pose_3,0,0,0.3700117370892018,0,0.21448412698412692
1c70,decoy,1c70_decoy_8_pose_1,0,0,0.47639465827221394,0,0.05960559796437659
5kcb,pose,5kcb_pose_4,0,0,0.3338408518471908,0,0.14819156670301714
5kcb,pose,5kcb_pose_5,0,0,0.3199851428024691,0,0.1659941839331152
5wyx,decoy,5wyx_decoy_8_pose_5,0,0,0.39796864660398706,0,0.0006361323155216284
