Compound,Label,SB_con,SB_pre,MB_con,MB_pre,SO_con,SO_pre,MO_con,MO_pre,Consensus_con,Consensus_pre,Receptor
ZINC29440005,0,0.7111055332440877,1,0.3485915492957745,0,0.0950091089109661,0,0.0495274445656125,0,0.3010584090041102,0,PI3Kg_protein_receptor.pdbqt
ZINC29441553,0,0.4123509188268224,0,0.296877895236177,0,0.1421647757999367,0,0.0330576759966073,0,0.22111281646488584,0,P38-alpha_protein_receptor.pdbqt
ZINC29441906,0,0.8025729903741953,1,0.2550132246089568,0,0.2114572488360447,0,0.0542257360959651,0,0.33081729997879045,0,Thrombin_protein_receptor.pdbqt
ZINC29442141,0,0.6413495250844651,1,0.2972191154219747,0,0.104156798498403,0,0.0513722282806252,0,0.273524416821367,0,DHFR_protein_receptor.pdbqt
ZINC29442424,0,0.7673168865939953,1,0.411531690140845,0,0.1013574454522299,0,0.0566793893129771,0,0.33422135287501187,0,HSP90_protein_receptor.pdbqt
ZINC29443439,0,0.5443942436412315,1,0.2141228684888469,0,0.0394706418603161,0,0.0314249363867684,0,0.20735317259429073,0,DHFR_protein_receptor.pdbqt
ZINC29443485,0,0.7344433288710398,1,0.2023308161512387,0,0.073411681342573,0,0.0257633587786259,0,0.25898729628586936,0,JAK3_protein_receptor.pdbqt
ZINC29444651,0,0.8490868234844139,1,0.4763791079812207,0,0.2400696042608233,0,0.1427420332000484,0,0.42706939223162654,0,ADRB2_protein_receptor.pdbqt
ZINC29444836,0,0.7288367756741252,1,0.3660504694835682,0,0.0631936772911255,0,0.0656337089543196,0,0.3059286578507846,0,PI3Kg_protein_receptor.pdbqt
ZINC29448373,0,0.8101118760757317,1,0.340341761152675,0,0.0673632966648142,0,0.0869138495092693,0,0.3261826958506225,0,Thrombin_protein_receptor.pdbqt
ZINC29448491,0,0.8034519028494932,1,0.2743194628616305,0,0.2343207743643864,0,0.1153959166363746,0,0.3568720141779712,0,DHFR_protein_receptor.pdbqt
ZINC29449206,0,0.6437440237139032,1,0.3021917138224937,0,0.0899308241681595,0,0.0682569974554707,0,0.2760308897900068,0,DHFR_protein_receptor.pdbqt
ZINC29449606,0,0.7971791929623256,1,0.3711854460093897,0,0.069854175639923,0,0.0437113776808433,0,0.3204825480731204,0,ACE_protein_receptor.pdbqt
ZINC29451153,0,0.7654522853318034,1,0.452056853315012,0,0.0666402521679946,0,0.1142493638676844,0,0.3495996886706236,0,PNP_protein_receptor.pdbqt
ZINC29451783,0,0.7750175304392172,1,0.2809670865450261,0,0.0900739086972228,0,0.0491094147582697,0,0.29879198510993393,0,ACE_protein_receptor.pdbqt
ZINC29454253,0,0.7131820934531776,1,0.3671334748082722,0,0.0233751128716439,0,0.0281170483460559,0,0.2829519323697874,0,JNK2_protein_receptor.pdbqt
ZINC29454630,0,0.7332719767960731,1,0.39215488755453,0,0.0598097144104989,0,0.1061341330425299,0,0.322842677950908,0,Thrombin_protein_receptor.pdbqt
ZINC29454689,0,0.6796925798431823,1,0.4791666666666668,0,0.0845736389744886,0,0.127629346904156,0,0.34276555809712345,0,JAK3_protein_receptor.pdbqt
ZINC29454962,0,0.6497418244406198,1,0.3658648318482322,0,0.2004107981220657,0,0.1645583424209378,0,0.34514394920796393,0,ACHE_protein_receptor.pdbqt
ZINC29456590,0,0.5901024733856058,1,0.3459684889837005,0,0.0674404529297822,0,0.06319520174482,0,0.26667665426097714,0,PNP_protein_receptor.pdbqt
ZINC29462697,0,0.2966551186430705,0,0.2450259052227904,0,0.1542092108778233,0,0.0376045074518356,0,0.18337368554887995,0,P38-alpha_protein_receptor.pdbqt
ZINC29464481,0,0.8215576592082617,1,0.5730633802816901,1,0.1549137608182471,0,0.1602371864776445,0,0.4274429966964609,0,HIV1PR_protein_receptor.pdbqt
ZINC29464521,0,0.6603039140689744,1,0.4975058685446011,0,0.1351886895533778,0,0.1199987883193989,0,0.3532493151215881,0,ACHE_protein_receptor.pdbqt
ZINC29464743,0,0.8130761139797285,1,0.4450318483937332,0,0.3402587132967295,0,0.1060159941839331,0,0.4260956674635311,0,DHFR_protein_receptor.pdbqt
ZINC29464773,0,0.9364298463696052,1,0.3529187379177022,0,0.3098591549295774,0,0.1197685690052102,0,0.42974407705552375,0,HIV1PR_protein_receptor.pdbqt
ZINC29464872,0,0.91103939567795,1,0.3092136150234741,0,0.3070715962441314,0,0.1699881861141403,0,0.42432819826492396,0,HIV1PR_protein_receptor.pdbqt
ZINC29464876,0,0.8246549690826803,1,0.474325117370892,0,0.280663145539906,0,0.2898491457651762,0,0.46737309443966363,0,ADRB2_protein_receptor.pdbqt
ZINC29464892,0,0.9370944093835658,1,0.3749999999999999,0,0.1901698017049665,0,0.0689930934205743,0,0.3928143261272766,0,HIV1PR_protein_receptor.pdbqt
ZINC29464900,0,0.9449615924013512,1,0.3377347417840374,0,0.2455985915492957,0,0.0784714649218466,0,0.40169159766413276,0,HIV1PR_protein_receptor.pdbqt
ZINC29464904,0,0.8942794989481735,1,0.5036678403755869,1,0.4241490610328637,0,0.2278444202108324,0,0.5124852051418641,1,HDAC2_protein_receptor.pdbqt
ZINC29465083,0,0.8372729011283226,1,0.4143461276565243,0,0.2101017713313252,0,0.1770583424209378,0,0.40969478563427747,0,PPARG_protein_receptor.pdbqt
ZINC29465152,0,0.6767641996557661,1,0.2136382791056653,0,0.0346350999018718,0,0.0025445292620865,0,0.2318955269813474,0,CATL_protein_receptor.pdbqt
ZINC29466655,0,0.8261689615605279,1,0.4581866197183099,0,0.0688629357875626,0,0.081503695625833,0,0.3586805531730583,0,HDAC2_protein_receptor.pdbqt
ZINC29467600,0,0.7145893096194302,1,0.2471814195566685,0,0.173538730590677,0,0.0443702290076335,0,0.2949199221936023,0,HDAC2_protein_receptor.pdbqt
ZINC29468009,0,0.6868736852170587,1,0.4831279342723005,0,0.0799303386608046,0,0.0703107960741548,0,0.3300606885560797,0,HSP90_protein_receptor.pdbqt
ZINC29468277,0,0.7961656148403138,1,0.5193661971830985,1,0.2379694835680751,0,0.173773173391494,0,0.43181861724574533,0,PPARG_protein_receptor.pdbqt
ZINC29468298,0,0.5900913176515585,1,0.449403441647259,0,0.0526701877934272,0,0.1067983543174382,0,0.29974082535242075,0,PI3Kg_protein_receptor.pdbqt
ZINC29469202,0,0.8177686938229105,1,0.4206279342723004,0,0.1386212043438423,0,0.120374409305707,0,0.37434806043619007,0,HDAC2_protein_receptor.pdbqt
ZINC29469212,0,0.7230923694779117,1,0.3422518111653725,0,0.0313180262552732,0,0.0209923664122137,0,0.2794136433276928,0,ADRB2_protein_receptor.pdbqt
ZINC29470170,0,0.4833444890673806,0,0.2370858056769405,0,0.0151669575521042,0,0.0141766630316248,0,0.1874434788320125,0,JAK3_protein_receptor.pdbqt
ZINC29473370,0,0.7105310129406517,1,0.2786066632891107,0,0.2760192937095294,0,0.079907306434024,0,0.33626606909332896,0,JAK3_protein_receptor.pdbqt
ZINC29473528,0,0.6633908650474916,1,0.4439345978420579,0,0.0410721739131711,0,0.0283715012722646,0,0.29419228451874635,0,HSP90_protein_receptor.pdbqt
ZINC29473838,0,0.6669941671447696,1,0.4568661971830985,0,0.0702061829456926,0,0.0645674300254452,0,0.31465849432475146,0,HSP90_protein_receptor.pdbqt
ZINC29474656,0,0.5106593038821956,1,0.1821842444781305,0,0.056848006753536,0,0.0143584151217739,0,0.191012492558909,0,PI3Kg_protein_receptor.pdbqt
ZINC29475963,0,0.8092273857334097,1,0.3870305164319247,0,0.2603493196776453,0,0.1306888404216648,0,0.3968240155661611,0,TS_protein_receptor.pdbqt
ZINC29476104,0,0.6034064830751578,1,0.29563943551721,0,0.0522867702100044,0,0.048473282442748,0,0.24995149281128004,0,P38-alpha_protein_receptor.pdbqt
ZINC29478173,0,0.5661295977561039,1,0.323356807511737,0,0.0541092220832938,0,0.0337150127226463,0,0.24432766001844528,0,HSP90_protein_receptor.pdbqt
ZINC29479840,0,0.6088585945513657,1,0.3040104697914665,0,0.0023032155880444,0,0.0197201017811704,0,0.23372309542801176,0,ADRB2_protein_receptor.pdbqt
ZINC29481926,0,0.612172499521897,1,0.4236376592890677,0,0.0319246441140223,0,0.0272900763358778,0,0.27375621981521625,0,PPARG_protein_receptor.pdbqt
ZINC29484186,0,0.7542567093771914,1,0.4471830985915493,0,0.1189360216172108,0,0.122164667393675,0,0.3606351242449066,0,ADRB2_protein_receptor.pdbqt
ZINC29486155,0,0.8196069994262767,1,0.3902024851630197,0,0.0345363012142387,0,0.0264631043256997,0,0.31770222253230873,0,HDAC2_protein_receptor.pdbqt
ZINC29488262,0,0.7342576655829668,1,0.3862170490237342,0,0.0288727445061987,0,0.051208651399491,0,0.3001390276280977,0,Thrombin_protein_receptor.pdbqt
ZINC29489415,0,0.6926372155287818,1,0.3907380588995841,0,0.1228456620703553,0,0.0871092330061795,0,0.32333254237622516,0,TS_protein_receptor.pdbqt
ZINC29490233,0,0.8437862561356536,1,0.4238556338028169,0,0.1799767182328946,0,0.1705819096086271,0,0.4045501294449981,0,JNK2_protein_receptor.pdbqt
ZINC29490294,0,0.5879518072289156,1,0.2950410798122065,0,0.1219718479119755,0,0.0311704834605598,0,0.25903380460341435,0,P38-alpha_protein_receptor.pdbqt
ZINC29491974,0,0.8862473704341173,1,0.3865633519905557,0,0.2075542096002089,0,0.1415212649945474,0,0.40547154925485734,0,HIV1PR_protein_receptor.pdbqt
ZINC29492078,0,0.9208317396570408,1,0.4286971830985915,0,0.3283639786211301,0,0.2164576517629952,0,0.4735876382849394,0,HIV1PR_protein_receptor.pdbqt
ZINC29492220,0,0.8159686364505642,1,0.3136351059461968,0,0.3296654929577465,0,0.1710605234460196,0,0.40758243970013175,0,TS_protein_receptor.pdbqt
ZINC29492242,0,0.8331954803340346,1,0.516431924882629,1,0.1847444363035441,0,0.2141948382406398,0,0.43714166994021186,0,PPARG_protein_receptor.pdbqt
ZINC29492261,0,0.8484828201695672,1,0.3522593896713615,0,0.120625955744963,0,0.0931297709923664,0,0.35362448414456454,0,PPARG_protein_receptor.pdbqt
ZINC29492265,0,0.5079651941097726,1,0.3682037701501774,0,0.077262678922972,0,0.0690839694656488,0,0.2556289031621427,0,MDM2_protein_receptor.pdbqt
ZINC29492298,0,0.6964692101740296,1,0.3994272658202232,0,0.0550407184073772,0,0.0177480916030534,0,0.29217132150117087,0,JAK3_protein_receptor.pdbqt
ZINC29492385,0,0.8557802639127944,1,0.5137910798122066,1,0.1088006618844153,0,0.1428571428571428,0,0.40530728711663977,0,HDAC2_protein_receptor.pdbqt
ZINC29492411,0,0.8064862625103589,1,0.4574530516431924,0,0.2216842723004694,0,0.1720010905125409,0,0.4144061692416404,0,ACHE_protein_receptor.pdbqt
ZINC29492461,0,0.7984150889271369,1,0.4394072769953052,0,0.1325122629171555,0,0.0733324245728826,0,0.36091676335312006,0,PPARG_protein_receptor.pdbqt
ZINC29492828,0,0.8460827436731052,1,0.4338321596244132,0,0.2831070326065983,0,0.1938067975281715,0,0.439207183358072,0,PPARG_protein_receptor.pdbqt
ZINC29492876,0,0.7846066806910182,1,0.3963992287055668,0,0.0681110760159173,0,0.062813522355507,0,0.32798262694200236,0,TS_protein_receptor.pdbqt
ZINC29492916,0,0.7032646458851278,1,0.4171068075117372,0,0.0141827854249453,0,0.0231552162849872,0,0.28942736377669936,0,ADRB2_protein_receptor.pdbqt
ZINC29493111,0,0.88603939567795,1,0.423268779342723,0,0.4525666395064602,0,0.2219283896764812,0,0.4959508010509036,0,TS_protein_receptor.pdbqt
ZINC29493132,0,0.5829532415375784,1,0.3519226514966548,0,0.0159189018940518,0,0.0215149036713922,0,0.2430774246499193,0,ADRB2_protein_receptor.pdbqt
ZINC29493237,0,0.8507649646203861,1,0.445569248826291,0,0.2445880680921464,0,0.125,0,0.4164805703847059,0,TS_protein_receptor.pdbqt
ZINC29493248,0,0.688879326831134,1,0.476819248826291,0,0.0759126024570124,0,0.0899491094147582,0,0.3328900718822989,0,MDM2_protein_receptor.pdbqt
ZINC29493669,0,0.7340935169248425,1,0.4125715362736027,0,0.1491151962796598,0,0.068302435478008,0,0.34102067123902824,0,MDM2_protein_receptor.pdbqt
ZINC29493773,0,0.3594791865876204,0,0.219872395958539,0,0.0096201595289476,0,0.0024809160305343,0,0.14786316452641032,0,P38-alpha_protein_receptor.pdbqt
ZINC29493776,0,0.3848353732389877,0,0.3119209366678325,0,0.0069142889361456,0,0.0193990064219071,0,0.18076740131621824,0,TS_protein_receptor.pdbqt
ZINC29493784,0,0.2081253585771658,0,0.2718023864335124,0,0.0157763504654631,0,0.010178117048346,0,0.12647055313112182,0,P38-alpha_protein_receptor.pdbqt
ZINC29493855,0,0.4724803977816025,0,0.1629713322238877,0,0.009461580718234,0,0.0,0,0.16122832768093107,0,P38-alpha_protein_receptor.pdbqt
ZINC29495920,0,0.6711943010135781,1,0.3114932307107784,0,0.0391117400131554,0,0.0113867684478371,0,0.25829651004633725,0,JAK3_protein_receptor.pdbqt
ZINC29496356,0,0.5207847262064131,1,0.4676433840233049,0,0.0818191767320866,0,0.1123894341451593,0,0.295659180276741,0,ADRB2_protein_receptor.pdbqt
ZINC29496523,0,0.8262765347102697,1,0.474325117370892,0,0.2218372877810623,0,0.1746274082151944,0,0.4242665870193546,0,TS_protein_receptor.pdbqt
ZINC29496602,0,0.7615238732708614,1,0.4129988262910797,0,0.0637641486691886,0,0.0786986550345328,0,0.32924637581641564,0,ADRB2_protein_receptor.pdbqt
ZINC29498171,0,0.474533849684452,0,0.3410535513722244,0,0.0127065635302031,0,0.019047619047619,0,0.2118353959086246,0,ACE_protein_receptor.pdbqt
ZINC29498667,0,0.5982381908586729,1,0.483584452451141,0,0.1087886761625918,0,0.1233142493638677,0,0.32848139220906836,0,JAK3_protein_receptor.pdbqt
ZINC29498782,0,0.8130697392745585,1,0.3486151555599033,0,0.0327174541834512,0,0.044241487943778,0,0.30966095924042275,0,CATL_protein_receptor.pdbqt
ZINC29498840,0,0.6998685217058713,1,0.3668883931305739,0,0.0701511605922117,0,0.0453198836786623,0,0.29555698977682976,0,Thrombin_protein_receptor.pdbqt
ZINC29499066,0,0.7964827564225155,1,0.3572258632702128,0,0.054776353307849,0,0.0389949109414758,0,0.3118699709855132,0,Thrombin_protein_receptor.pdbqt
ZINC29499069,0,0.6135972461273667,1,0.4509092357678077,0,0.0341556504420361,0,0.0425663395129044,0,0.2853071179625287,0,ADRB2_protein_receptor.pdbqt
ZINC29499244,0,0.7685041754318863,1,0.4633215962441314,0,0.1115023474178403,0,0.0942748091603053,0,0.3594007320635408,0,ADRB2_protein_receptor.pdbqt
ZINC29499472,0,0.8056870338496847,1,0.4414580781792203,0,0.0386801907749112,0,0.0801163213376953,0,0.34148540603537786,0,ACE_protein_receptor.pdbqt
ZINC29499685,0,0.687608369987888,1,0.4244158130601793,0,0.0642035160604507,0,0.0349872773536895,0,0.30280374411555183,0,ADRB2_protein_receptor.pdbqt
ZINC29500116,0,0.5965265825205583,1,0.580466676872831,1,0.1111243282787348,0,0.1949472918938568,0,0.3707662198914953,0,JNK2_protein_receptor.pdbqt
ZINC29500134,0,0.73311181232868,1,0.3538732394366197,0,0.0688151517261743,0,0.0531034169392948,0,0.3022259051076922,0,TS_protein_receptor.pdbqt
ZINC29500369,0,0.7463401223943393,1,0.468144472897994,0,0.0836830799194693,0,0.0687871077184054,0,0.341738695732552,0,ADRB2_protein_receptor.pdbqt
ZINC29503226,0,0.7692818894626122,1,0.3915930693450319,0,0.0552142340560438,0,0.0568384223918575,0,0.31823190381388633,0,TS_protein_receptor.pdbqt
ZINC29503269,0,0.937056957990693,1,0.4756455399061031,0,0.3865903755868544,0,0.2426541863564764,0,0.5104867649600318,1,HIV1PR_protein_receptor.pdbqt
ZINC29503384,0,0.5756271116210874,1,0.4067071484078203,0,0.206434890285817,0,0.196401308615049,0,0.34629261473244344,0,MDM2_protein_receptor.pdbqt
ZINC29503386,0,0.7820217377446295,1,0.474911971830986,0,0.1838307609768746,0,0.1722010178117048,0,0.4032413720910487,0,PPARG_protein_receptor.pdbqt
ZINC29503422,0,0.8934117422069229,1,0.3524021020870521,0,0.349618544600939,0,0.0915303525990548,0,0.4217406853734922,0,HIV1PR_protein_receptor.pdbqt
ZINC29505018,0,0.7686125454197744,1,0.3393422272213707,0,0.3331813962022932,0,0.159723599131996,0,0.4002149419938586,0,PI3Kg_protein_receptor.pdbqt
ZINC29505527,0,0.7941631605788233,1,0.4746185446009389,0,0.0393198539081111,0,0.0558584757058039,0,0.34099000869841933,0,HDAC2_protein_receptor.pdbqt
ZINC29508930,0,0.6781267928858289,1,0.5023474178403754,1,0.0703622807092834,0,0.0852417302798982,0,0.3340195554288465,0,JNK2_protein_receptor.pdbqt
ZINC29511288,0,0.4078416841971058,0,0.3413752144781801,0,0.0599573030852884,0,0.0428389676481279,0,0.21300329235217555,0,DHFR_protein_receptor.pdbqt
ZINC29511703,0,0.8203384968445209,1,0.3810747231419856,0,0.0679469014698501,0,0.0476463104325699,0,0.32925160797223163,0,Thrombin_protein_receptor.pdbqt
ZINC29513172,0,0.8331277490916046,1,0.2960286427964502,0,0.006832536977686,0,0.0133587786259541,0,0.2873369268729237,0,Thrombin_protein_receptor.pdbqt
ZINC29514714,0,0.8738668961560528,1,0.3421361502347417,0,0.1168053497054599,0,0.116643947655398,0,0.3623630859379131,0,Thrombin_protein_receptor.pdbqt
ZINC29516549,0,0.6111087205966724,1,0.3135288248776292,0,0.126589305049066,0,0.2010450745183569,0,0.3130679812604311,0,DHFR_protein_receptor.pdbqt
ZINC29519333,0,0.5581787467329637,1,0.3533310970873985,0,0.0570232311143968,0,0.0166030534351145,0,0.24628403209246838,0,DHFR_protein_receptor.pdbqt
ZINC29520366,0,0.7412937464142284,1,0.3243317435387715,0,0.1206651618680022,0,0.0629316612141039,0,0.3123055782587765,0,DHFR_protein_receptor.pdbqt
ZINC29520676,0,0.8206253585771658,1,0.4541053137003841,0,0.3045240672409812,0,0.2095965103598691,0,0.44721281246960004,0,HSP90_protein_receptor.pdbqt
ZINC29520799,0,0.8392737617135207,1,0.4580478010063367,0,0.1379602084169903,0,0.1239731006906579,0,0.38981371795687647,0,ADRB2_protein_receptor.pdbqt
ZINC29521288,0,0.7590106457576337,1,0.2974951419003133,0,0.1215666014523937,0,0.0458015267175572,0,0.3059684789569745,0,JAK3_protein_receptor.pdbqt
ZINC29523316,0,0.7866075412762161,1,0.4570129107981221,0,0.1582795921038323,0,0.1633860414394765,0,0.39132152140441173,0,PI3Kg_protein_receptor.pdbqt
ZINC29523877,0,0.5814496079556318,1,0.36106220657277,0,0.023285950710006,0,0.0396946564885496,0,0.25137310543173935,0,HSP90_protein_receptor.pdbqt
ZINC29524344,0,0.5761673678842352,1,0.3017696119757808,0,0.056720462433891,0,0.0561523082515448,0,0.24770243763636293,0,PPARG_protein_receptor.pdbqt
ZINC29527104,0,0.6549385855108748,1,0.474911971830986,0,0.095414880587875,0,0.0730279898218829,0,0.3245733569379047,0,HSP90_protein_receptor.pdbqt
ZINC29529575,0,0.8466580608146873,1,0.4487969483568074,0,0.0242201229752157,0,0.0643038894947291,0,0.3459947554103599,0,ADRB2_protein_receptor.pdbqt
ZINC29530936,0,0.3758462421113022,0,0.4381126744926719,0,0.1742101171094812,0,0.1835196292257361,0,0.29292216573479785,0,JNK2_protein_receptor.pdbqt
ZINC29530970,0,0.7848250143430864,1,0.4042899932858891,0,0.0483004992535603,0,0.0466978949803377,0,0.32102835046571837,0,PPARG_protein_receptor.pdbqt
ZINC29533863,0,0.2722102696500287,0,0.3516973011411026,0,0.0634657684304414,0,0.0895674300254453,0,0.1942351923117545,0,JNK2_protein_receptor.pdbqt
ZINC29536930,0,0.6696508255243195,1,0.5052816901408451,1,0.0822169653315759,0,0.0612958924027626,0,0.32961134334987574,0,JNK2_protein_receptor.pdbqt
ZINC29538247,0,0.6279913304009689,1,0.4427458058429668,0,0.0233830515564044,0,0.0651399491094147,0,0.2898150342274387,0,PNP_protein_receptor.pdbqt
ZINC29540691,0,0.782791483393893,1,0.4821009389671362,0,0.1609881101509084,0,0.2176965951775112,0,0.41089428192236216,0,HSP90_protein_receptor.pdbqt
ZINC29541209,0,0.666461082424938,1,0.2866262829472431,0,0.0721020888275976,0,0.0363882830485883,0,0.26539443431209175,0,JAK3_protein_receptor.pdbqt
ZINC29541380,0,0.7468253968253967,1,0.4998252615849979,0,0.3160211267605634,0,0.1745940869986671,0,0.4343164680424063,0,ACHE_protein_receptor.pdbqt
ZINC29541747,0,0.7140538343851596,1,0.4411259221998659,0,0.0358448766156263,0,0.0638040712468193,0,0.31370717611186777,0,ADRB2_protein_receptor.pdbqt
ZINC29543370,0,0.3547810288774144,0,0.4025187531530935,0,0.0371961085776094,0,0.0802753544165757,0,0.21869281125617324,0,JNK2_protein_receptor.pdbqt
ZINC29543440,0,0.5080305348377638,1,0.3706553033879642,0,0.1389870777389758,0,0.1197837150127226,0,0.28436415774435664,0,PI3Kg_protein_receptor.pdbqt
ZINC29545266,0,0.5859031363549436,1,0.3947740932776145,0,0.0681254118154261,0,0.0565249000363504,0,0.27633188537108366,0,PPARG_protein_receptor.pdbqt
ZINC29545272,0,0.5557866386179641,1,0.4613732336458988,0,0.1191935866277669,0,0.0626590330788803,0,0.2997531229926275,0,PI3Kg_protein_receptor.pdbqt
ZINC29548926,0,0.5143701791292151,1,0.4673150692774533,0,0.1889151501005312,0,0.1779262086513995,0,0.33713165178964977,0,PI3Kg_protein_receptor.pdbqt
ZINC29550850,0,0.5259729393765539,1,0.2701729542631251,0,0.0164405907479191,0,0.0133496910214467,0,0.20648404385226118,0,Thrombin_protein_receptor.pdbqt
ZINC29552096,0,0.711425065340728,1,0.3741197183098592,0,0.0617475259877894,0,0.0685750636132315,0,0.303966843312902,0,PPARG_protein_receptor.pdbqt
ZINC29552168,0,0.763013960604322,1,0.3052465411892853,0,0.627787558685446,1,0.1908942202835332,0,0.4717355701906466,0,Thrombin_protein_receptor.pdbqt
ZINC29552592,0,0.7078480589022756,1,0.2830259634971548,0,0.0090000851031271,0,0.0019083969465648,0,0.2504456261122806,0,HIV1PR_protein_receptor.pdbqt
ZINC29552722,0,0.7406674316312868,1,0.3279808874669317,0,0.0279689993200265,0,0.0257633587786259,0,0.28059516929921774,0,CATL_protein_receptor.pdbqt
ZINC29552814,0,0.7126075731497417,1,0.320975806533851,0,0.0316303266487291,0,0.016030534351145,0,0.27031106017086665,0,CATL_protein_receptor.pdbqt
ZINC29552965,0,0.7474692420475553,1,0.3260765336122423,0,0.0342162101249034,0,0.0162213740458015,0,0.28099583995762567,0,CATL_protein_receptor.pdbqt
ZINC29553149,0,0.8312217122458088,1,0.4779929577464789,0,0.3262910798122065,0,0.1843087362171331,0,0.4549536215054068,0,HSP90_protein_receptor.pdbqt
ZINC29553575,0,0.7891040351883725,1,0.3812882731169626,0,0.4172535211267605,0,0.1858642311886586,0,0.44337751515518853,0,PPARG_protein_receptor.pdbqt
ZINC29555593,0,0.8014916810097533,1,0.4415856214954902,0,0.0193003104280458,0,0.0427299163940385,0,0.32627688233183194,0,CATL_protein_receptor.pdbqt
ZINC29555642,0,0.8538662586855356,1,0.3924677672399557,0,0.315589337734185,0,0.1035714285714285,0,0.4163736980577762,0,PI3Kg_protein_receptor.pdbqt
ZINC29556062,0,0.7686252948301141,1,0.5237676056338029,1,0.0901426824332533,0,0.1030216284987277,0,0.3713893028489744,0,ACHE_protein_receptor.pdbqt
ZINC29556072,0,0.8364505641614074,1,0.1976408577579378,0,0.1784321918969886,0,0.0389737065309584,0,0.3128743300868231,0,Thrombin_protein_receptor.pdbqt
ZINC29557631,0,0.5736397972843754,1,0.2806490752788112,0,0.1481789773459932,0,0.0432569974554707,0,0.26143121184116264,0,JAK3_protein_receptor.pdbqt
ZINC29558323,0,0.673663702428763,1,0.382397955129081,0,0.0189086463365966,0,0.0430661577608142,0,0.2795091154138137,0,DHFR_protein_receptor.pdbqt
ZINC29558374,0,0.5364672977624784,1,0.317552614376501,0,0.0451445540543151,0,0.0318020719738277,0,0.23274163454178054,0,HDAC2_protein_receptor.pdbqt
ZINC29558841,0,0.7700062153375407,1,0.2611156932732683,0,0.0170501661970556,0,0.0220737913486005,0,0.2675614665391163,0,HIV1PR_protein_receptor.pdbqt
ZINC29559004,0,0.5742971887550201,1,0.292103965536083,0,0.1248391061948907,0,0.0258724100327153,0,0.2542781676296773,0,PI3Kg_protein_receptor.pdbqt
ZINC29559597,0,0.731054376235099,1,0.4615423602219377,0,0.044947705157877,0,0.0851054162122864,0,0.33066246445680003,0,P38-alpha_protein_receptor.pdbqt
ZINC29559741,0,0.697511474469306,1,0.373386150234742,0,0.0104498806743601,0,0.0579698291530352,0,0.2848293336328608,0,HDAC2_protein_receptor.pdbqt
ZINC29560754,0,0.8134083954867086,1,0.4457742592419861,0,0.4214854289015654,0,0.2739322064703743,0,0.4886500725251586,0,TS_protein_receptor.pdbqt
ZINC29563406,0,0.5808902275769746,1,0.583254991111719,1,0.2174352771622107,0,0.200595238095238,0,0.39554393348653555,0,JNK2_protein_receptor.pdbqt
ZINC29565882,0,0.9183328552304456,1,0.3157276995305164,0,0.1278015011741435,0,0.0651611535199321,0,0.3567558023637594,0,HIV1PR_protein_receptor.pdbqt
ZINC29565897,0,0.8961584432969975,1,0.3713321596244132,0,0.1395806242368903,0,0.0881497637222828,0,0.3738052477201459,0,HIV1PR_protein_receptor.pdbqt
ZINC29566423,0,0.6371366418053166,1,0.3044872331155382,0,0.0253389822421781,0,0.0337150127226463,0,0.2501694674714198,0,Thrombin_protein_receptor.pdbqt
ZINC29569623,0,0.3907385954072701,0,0.4049295774647887,0,0.0903221496850705,0,0.0425936023264267,0,0.23214598122088898,0,P38-alpha_protein_receptor.pdbqt
ZINC29569656,0,0.5783124561739021,1,0.4883051100942466,0,0.0468015940310391,0,0.0708787713558705,0,0.2960744829137646,0,TS_protein_receptor.pdbqt
ZINC29571860,0,0.6964476955440809,1,0.4774061032863851,0,0.2235537659990243,0,0.1583424209378407,0,0.3889374964418328,0,DHFR_protein_receptor.pdbqt
ZINC29572561,0,0.5458094281889465,1,0.4848884976525823,0,0.1817747083645622,0,0.1313067975281715,0,0.3359448579335656,0,HSP90_protein_receptor.pdbqt
ZINC29575589,0,0.8379063874545802,1,0.4435469512056155,0,0.0212917480670356,0,0.0753180661577608,0,0.34451578822124806,0,HIV1PR_protein_receptor.pdbqt
ZINC29575748,0,0.6093214126346659,1,0.4695174700620397,0,0.0409446354415322,0,0.0310250817884405,0,0.2877021499816696,0,ADRB2_protein_receptor.pdbqt
ZINC29576181,0,0.4250852616816472,0,0.3061775649985251,0,0.0286304852188323,0,0.023473282442748,0,0.19584164858543815,0,HSP90_protein_receptor.pdbqt
ZINC29577945,0,0.4896801491681008,0,0.365172860428792,0,0.0679982160015999,0,0.078862231915667,0,0.25042836437853994,0,ADRB2_protein_receptor.pdbqt
ZINC29578122,0,0.8763578122011856,1,0.4760856807511737,0,0.1329028577930455,0,0.171820853023143,0,0.41429180094213697,0,PNP_protein_receptor.pdbqt
ZINC29579209,0,0.7711783642506536,1,0.4454225352112677,0,0.09228798760122,0,0.1604234823700472,0,0.36732809235829705,0,TS_protein_receptor.pdbqt
ZINC29579361,0,0.7367669089054629,1,0.3905397379538238,0,0.035696438283103,0,0.0372410032715376,0,0.30006102210348184,0,Thrombin_protein_receptor.pdbqt
ZINC29579656,0,0.6350449416714479,1,0.4451487015136904,0,0.0325770997213366,0,0.0360777898945837,0,0.2872121332002647,0,ACE_protein_receptor.pdbqt
ZINC29579857,0,0.6622513864983743,1,0.4950117370892018,0,0.0897904666832953,0,0.1104445490895872,0,0.3393745348401147,0,ACHE_protein_receptor.pdbqt
